"Basename","year","month","day","hour","class","method","count","project"
"scan109_2023-08-05_08H00M24S",2023,8,5,8,"polydesmidae","manual",1,"DESCENT"
"scan109_2023-08-05_08H00M24S",2023,8,5,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-05_08H00M24S",2023,8,5,8,"pseudoscorpiones","manual",2,"DESCENT"
"scan109_2023-08-05_08H00M24S",2023,8,5,8,"symphyla","auto",0,"DESCENT"
"scan109_2023-08-05_08H00M24S",2023,8,5,8,"symphyla","manual",1,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"acari","manual",4,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"collembola","manual",10,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"formicidae","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"formicidae","manual",1,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"polydesmidae","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"polydesmidae","manual",1,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-06_08H00M23S",2023,8,6,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"acari","manual",4,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"collembola","manual",7,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"diplura","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"diplura","manual",1,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"formicidae","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"formicidae","manual",1,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"polydesmidae","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"polydesmidae","manual",1,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-07_08H00M24S",2023,8,7,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"collembola","manual",6,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"acari","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"collembola","manual",9,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"formicidae","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"formicidae","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"lithobiomorpha","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"lithobiomorpha","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"polydesmidae","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"polydesmidae","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"unknown","auto",0,"DESCENT"
"scan109_2023-08-09_08H00M23S",2023,8,9,8,"unknown","manual",3,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"acari","manual",5,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"collembola","manual",14,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"polydesmidae","manual",1,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"acari","manual",2,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"araneae","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"araneae","manual",1,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"collembola","manual",15,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"diptera larva","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"diptera larva","manual",1,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"insecta larva","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"insecta larva","manual",1,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"lithobiomorpha","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"lithobiomorpha","manual",1,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"symphyla","auto",0,"DESCENT"
"scan109_2023-08-11_08H00M24S",2023,8,11,8,"symphyla","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"collembola","manual",28,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"symphyla","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"symphyla","manual",2,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"acari","manual",1,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"collembola","manual",19,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"diptera larva","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"diptera larva","manual",1,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"pseudoscorpiones","manual",2,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"symphyla","auto",0,"DESCENT"
"scan109_2023-08-13_08H00M23S",2023,8,13,8,"symphyla","manual",2,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"acari","manual",3,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"collembola","manual",16,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"unknown","auto",0,"DESCENT"
"scan110_2023-08-14_08H00M23S",2023,8,14,8,"unknown","manual",1,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"collembola","manual",18,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-15_08H00M23S",2023,8,15,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"acari","manual",1,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"collembola","manual",19,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"lithobiomorpha","auto",0,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"lithobiomorpha","manual",1,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-16_08H00M25S",2023,8,16,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"acari","manual",3,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"collembola","manual",13,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"dicellurata","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"dicellurata","manual",1,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"unknown","auto",0,"DESCENT"
"scan109_2023-08-17_08H00M24S",2023,8,17,8,"unknown","manual",2,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"collembola","manual",11,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-18_08H00M24S",2023,8,18,8,"pseudoscorpiones","manual",5,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"acari","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"acari","manual",1,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"aphidoidea","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"aphidoidea","manual",1,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"collembola","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"collembola","manual",9,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"dicellurata","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"dicellurata","manual",1,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"geophilomorpha","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"geophilomorpha","manual",1,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"symphyla","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"symphyla","manual",1,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"unknown","auto",0,"DESCENT"
"scan108_2023-08-19_08H00M23S",2023,8,19,8,"unknown","manual",2,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"acari","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"acari","manual",4,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"aphidoidea","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"aphidoidea","manual",1,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"collembola","manual",11,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"dicellurata","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"dicellurata","manual",1,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"geophilomorpha","manual",2,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-20_08H00M23S",2023,8,20,8,"pseudoscorpiones","manual",4,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"collembola","manual",7,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-21_08H00M24S",2023,8,21,8,"pseudoscorpiones","manual",2,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"collembola","manual",9,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"formicidae","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"formicidae","manual",1,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"geophilomorpha","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"geophilomorpha","manual",1,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"glomeris","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"glomeris","manual",1,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"lithobiomorpha","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"lithobiomorpha","manual",1,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"pseudoscorpiones","manual",4,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"symphyla","auto",0,"DESCENT"
"scan109_2023-08-22_08H00M24S",2023,8,22,8,"symphyla","manual",1,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"collembola","auto",0,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"collembola","manual",9,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"glomeris","auto",0,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"glomeris","manual",1,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"pseudoscorpiones","manual",5,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"symphyla","auto",0,"DESCENT"
"scan109_2023-08-23_08H00M23S",2023,8,23,8,"symphyla","manual",1,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"araneae","auto",0,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"araneae","manual",1,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"collembola","manual",5,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"unknown","auto",0,"DESCENT"
"scan110_2023-08-24_08H00M24S",2023,8,24,8,"unknown","manual",2,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"acari","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"acari","manual",1,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"araneae","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"araneae","manual",1,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"collembola","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"collembola","manual",3,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"glomeris","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"glomeris","manual",1,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"unknown","auto",0,"DESCENT"
"scan108_2023-08-25_08H00M23S",2023,8,25,8,"unknown","manual",4,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"acari","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"acari","manual",1,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"collembola","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"collembola","manual",7,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"formicidae","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"formicidae","manual",2,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"geophilomorpha","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"geophilomorpha","manual",1,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"glomeris","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"glomeris","manual",1,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"unknown","auto",0,"DESCENT"
"scan108_2023-08-26_08H00M23S",2023,8,26,8,"unknown","manual",5,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"collembola","manual",3,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"glomeris","auto",0,"DESCENT"
"scan110_2023-08-27_08H00M23S",2023,8,27,8,"glomeris","manual",1,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"collembola","manual",5,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-28_08H00M23S",2023,8,28,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"diplura","auto",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"diplura","manual",1,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"glomeris","auto",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"glomeris","manual",1,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-29_08H00M24S",2023,8,29,8,"pseudoscorpiones","manual",1,"DESCENT"
NA,2023,8,NA,NA,NA,"auto",0,"DESCENT"
NA,2023,8,NA,NA,NA,"manual",0,"DESCENT"
